control,treatment,region,Estimate,Std. Error,z value,Pr(>|z|),fdr_adj_pval,status
control,demonstrator,Abducens nucleus,0.5001923638330161,0.7342682156948053,0.6812120600368169,0.49573731805557397,0.9979519911483261,success
control,demonstrator,Accessory facial motor nucleus,-0.18238885595838716,0.7815721741108632,-0.23336150134295333,0.8154807054078048,0.9979519911483261,success
control,demonstrator,Accessory olfactory bulb,-0.39653529275253735,0.3241113285311913,-1.2234539735144625,0.22115827823359235,0.9007985199454351,success
control,demonstrator,"Accessory olfactory bulb, glomerular layer",-0.7182142479021039,0.47630150167823165,-1.5078983487801343,0.13158054533457553,0.7817942714959967,success
control,demonstrator,"Accessory olfactory bulb, granular layer",-0.12404410724454816,0.3144274627684518,-0.39450786566915036,0.6932061211588749,0.9979519911483261,success
control,demonstrator,"Accessory olfactory bulb, mitral layer",-0.7405551251507775,0.4077132985425665,-1.8163624483135699,0.06931479157499829,0.6203782101397759,success
control,demonstrator,Accessory supraoptic group,-1.3296447004220255,0.47745362608255487,-2.784866692356257,0.005354973371565577,0.22594990007988858,success
control,demonstrator,Agranular insular area,0.026789821119305928,0.08447311767558588,0.3171401962715604,0.7511372256883637,0.9979519911483261,success
control,demonstrator,"Agranular insular area, dorsal part",-0.08041836710046975,0.11424394134543953,-0.7039180034703867,0.48148383897158353,0.9979519911483261,success
control,demonstrator,"Agranular insular area, dorsal part, layer 1",-0.33085045118244133,0.2008172280273003,-1.6475202572633039,0.09945115595580828,0.7159511412546149,success
control,demonstrator,"Agranular insular area, dorsal part, layer 2/3",-0.17047432178256863,0.1690910128372967,-1.0081808543343638,0.3133676474057179,0.9677179991997528,success
control,demonstrator,"Agranular insular area, dorsal part, layer 5",-0.0871737998890965,0.146697941802792,-0.5942401019251204,0.5523515344855687,0.9979519911483261,success
control,demonstrator,"Agranular insular area, dorsal part, layer 6a",0.03712879870121252,0.1182064892200458,0.31410118806672177,0.7534441872189951,0.9979519911483261,success
control,demonstrator,"Agranular insular area, dorsal part, layer 6b",0.11313749727744825,0.17732723141919984,0.6380153593555651,0.5234636818745384,0.9979519911483261,success
control,demonstrator,"Agranular insular area, posterior part",0.254960931527154,0.3277446859436545,0.7779254476485595,0.43661296517471637,0.9979519911483261,success
control,demonstrator,"Agranular insular area, posterior part, layer 1",0.43963571688430914,0.4824742267478684,0.9112107808279968,0.36218432473171447,0.9979519911483261,success
control,demonstrator,"Agranular insular area, posterior part, layer 2/3",0.22402512134103547,0.35258665451221033,0.6353760656397088,0.5251831742369084,0.9979519911483261,success
control,demonstrator,"Agranular insular area, posterior part, layer 5",0.28616769123214825,0.34954227339248706,0.8186926532654949,0.41296178928750904,0.9979519911483261,success
control,demonstrator,"Agranular insular area, posterior part, layer 6a",0.2133769317158697,0.3035048340468487,0.7030429429105338,0.4820289880733023,0.9979519911483261,success
control,demonstrator,"Agranular insular area, posterior part, layer 6b",0.32983590974071647,0.2366700841130544,1.393652733833305,0.16342249590747482,0.8471288563367062,success
control,demonstrator,"Agranular insular area, ventral part",0.021957928273984503,0.17686229232649858,0.1241526839053337,0.9011943850704929,0.9979519911483261,success
control,demonstrator,"Agranular insular area, ventral part, layer 1",-0.2048104796724635,0.32222680739724696,-0.635609685385268,0.5250308551124188,0.9979519911483261,success
control,demonstrator,"Agranular insular area, ventral part, layer 2/3",-0.039810386688123,0.31593092907113096,-0.12600977943238917,0.8997241834160209,0.9979519911483261,success
control,demonstrator,"Agranular insular area, ventral part, layer 5",0.09631078763476172,0.22110629458449732,0.43558591498151983,0.6631371918446747,0.9979519911483261,success
control,demonstrator,"Agranular insular area, ventral part, layer 6a",0.024978755963196615,0.11215618236851131,0.22271403533622403,0.8237580770842267,0.9979519911483261,success
control,demonstrator,"Agranular insular area, ventral part, layer 6b",0.05727048203953331,0.1952260682676355,0.2933546864295868,0.7692510575178286,0.9979519911483261,success
control,demonstrator,Ammon's horn,-0.12220769363913922,0.08405076193722434,-1.4539748459438528,0.1459532801876666,0.8059159384275503,success
control,demonstrator,Ansiform lobule,-0.08796232523708457,0.11757714570976734,-0.7481243459865465,0.45438515829855186,0.9979519911483261,success
control,demonstrator,Anterior amygdalar area,0.08299319481072313,0.42572568036117675,0.19494523971472297,0.8454358173818974,0.9979519911483261,success
control,demonstrator,Anterior cingulate area,0.1787795343826001,0.14787727267290707,1.208972353568127,0.2266734668914605,0.9007985199454351,success
control,demonstrator,"Anterior cingulate area, dorsal part",0.1568412310106462,0.34116106253171447,0.4597278184290629,0.6457115993755047,0.9979519911483261,success
control,demonstrator,"Anterior cingulate area, dorsal part, layer 1",0.19881410524009843,0.34857138137175475,0.5703684119381599,0.5684278494416686,0.9979519911483261,success
control,demonstrator,"Anterior cingulate area, dorsal part, layer 2/3",0.05180809320170101,0.3237285248915169,0.16003561384979026,0.8728530199597379,0.9979519911483261,success
control,demonstrator,"Anterior cingulate area, dorsal part, layer 5",0.17391832263418794,0.3241272930484828,0.5365741372732018,0.5915618127921853,0.9979519911483261,success
control,demonstrator,"Anterior cingulate area, dorsal part, layer 6a",0.22711652667035404,0.32529023905548343,0.6981965623371063,0.4850542760414768,0.9979519911483261,success
control,demonstrator,"Anterior cingulate area, dorsal part, layer 6b",-0.034715658933794066,0.32119596202712475,-0.10808248869225309,0.9139302587725682,0.9979519911483261,success
control,demonstrator,"Anterior cingulate area, ventral part",0.22076186566356398,0.170557343314993,1.2943556775263028,0.19554259280734676,0.8734570654371394,success
control,demonstrator,"Anterior cingulate area, ventral part, 6a",0.20558818851868094,0.19243743183131773,1.0683378309625884,0.28536814939620325,0.9402904149066291,success
control,demonstrator,"Anterior cingulate area, ventral part, 6b",0.09794201934034215,0.37810948305175557,0.2590308461714404,0.795611440701793,0.9979519911483261,success
control,demonstrator,"Anterior cingulate area, ventral part, layer 1",0.39678723167338514,0.23645290628549903,1.6780814323943836,0.09333120295108858,0.7159511412546149,success
control,demonstrator,"Anterior cingulate area, ventral part, layer 2/3",0.150149908038758,0.1994435040391319,0.7528443142941259,0.4515434739350582,0.9979519911483261,success
control,demonstrator,"Anterior cingulate area, ventral part, layer 5",0.22887649789382228,0.17810296095213896,1.2850796902547148,0.19876443794890108,0.8734570654371394,success
control,demonstrator,Anterior group of the dorsal thalamus,-1.2341891783194094,0.3774693642320886,-3.2696406523750707,0.0010768418681200563,0.12121892395261794,success
control,demonstrator,Anterior hypothalamic nucleus,-0.6021228689806231,0.3967896312152515,-1.5174863998751567,0.12914392464080532,0.7817942714959967,success
control,demonstrator,Anterior olfactory nucleus,0.1012034579624345,0.34745473475087624,0.29127091341839684,0.7708441312159349,0.9979519911483261,success
control,demonstrator,Anterior pretectal nucleus,-0.658136445544159,0.28415694629677224,-2.3161019081926795,0.02055270514911413,0.40872472058329595,success
control,demonstrator,Anterior tegmental nucleus,-0.1612240089815843,0.5713117056017815,-0.28219972985108316,0.7777903654538867,0.9979519911483261,success
control,demonstrator,Anterodorsal nucleus,-2.1083828649447005,0.5284515459129051,-3.9897373396882565,6.614650288327327e-05,0.02678883343765424,success
control,demonstrator,Anterodorsal preoptic nucleus,0.546946145232466,0.3663326108934359,1.493031548293061,0.13542892892056635,0.7817942714959967,success
control,demonstrator,Anterolateral visual area,0.12925589794348416,0.32244334019132015,0.40086390950667744,0.6885203226371921,0.9979519911483261,success
control,demonstrator,"Anterolateral visual area, layer 1",0.1432402090607407,0.37049905490798146,0.3866142360236691,0.6990418171664272,0.9979519911483261,success
control,demonstrator,"Anterolateral visual area, layer 2/3",0.14047143630474984,0.3108271600391954,0.4519278054306334,0.6513209925332845,0.9979519911483261,success
control,demonstrator,"Anterolateral visual area, layer 4",0.13372535081579678,0.31251639056184577,0.4278986794112902,0.6687248886048338,0.9979519911483261,success
control,demonstrator,"Anterolateral visual area, layer 5",0.06093614588253217,0.28147210862775157,0.216490884939227,0.8286051294691037,0.9979519911483261,success
control,demonstrator,"Anterolateral visual area, layer 6a",0.17295113316390046,0.2798577747496064,0.6179965281244834,0.5365776272216323,0.9979519911483261,success
control,demonstrator,"Anterolateral visual area, layer 6b",0.2749504533341417,0.2646311559267998,1.0389950207155363,0.2988070520243111,0.9545418231037832,success
control,demonstrator,Anteromedial nucleus,-0.529181327779936,0.48443419464810833,-1.092369889710886,0.2746705521699834,0.923966554046108,success
control,demonstrator,"Anteromedial nucleus, dorsal part",-0.6437719311829271,0.5607699614874821,-1.1480142935532358,0.25096266321480065,0.9007985199454351,success
control,demonstrator,"Anteromedial nucleus, ventral part",-0.42775964146227,0.46183192576786747,-0.9262236272450265,0.35432977620155337,0.9979519911483261,success
control,demonstrator,Anteromedial visual area,0.022223595117268607,0.34708431286774877,0.06402938506107757,0.9489468289128827,0.9979519911483261,success
control,demonstrator,"Anteromedial visual area, layer 1",-0.10444361543280654,0.606342661947537,-0.1722518008172801,0.8632395752618458,0.9979519911483261,success
control,demonstrator,"Anteromedial visual area, layer 2/3",0.022122009135205657,0.4153616410505395,0.05325963437368532,0.9575250416320303,0.9979519911483261,success
control,demonstrator,"Anteromedial visual area, layer 4",0.14255541626185494,0.3413488619107131,0.4176238217520212,0.6762221769738608,0.9979519911483261,success
control,demonstrator,"Anteromedial visual area, layer 5",-0.06417553815569012,0.3737593863090937,-0.17170281337795718,0.8636711739095421,0.9979519911483261,success
control,demonstrator,"Anteromedial visual area, layer 6a",0.2266801801804324,0.35759704471273857,0.6338983599893196,0.5261471559501334,0.9979519911483261,success
control,demonstrator,"Anteromedial visual area, layer 6b",0.23446431223939032,0.46986908676265404,0.49899922945521585,0.6177799268854944,0.9979519911483261,success
control,demonstrator,Anteroventral nucleus of thalamus,-0.6718631903799681,0.3452259871909177,-1.946154737211057,0.05163615510318357,0.5786286792444982,success
control,demonstrator,Anteroventral periventricular nucleus,0.21040661809660852,0.34834079580531424,0.6040251978243847,0.545826889618062,0.9979519911483261,success
control,demonstrator,Anteroventral preoptic nucleus,0.12805103772136528,0.3763524534215909,0.340242335494814,0.7336740388089864,0.9979519911483261,success
control,demonstrator,Arcuate hypothalamic nucleus,0.31782005295753146,0.7751350194342901,0.4100189579739066,0.6817920407243215,0.9979519911483261,success
control,demonstrator,Area postrema,0.5694446671534283,0.5858704953819838,0.9719633803749651,0.331068766716216,0.9778077528595216,success
control,demonstrator,Auditory areas,0.15876220954337109,0.05481504366363043,2.8963255145358793,0.0037756053927946918,0.20550080780782537,success
control,demonstrator,Barrington's nucleus,0.7089646824819484,0.5494792300082868,1.2902483729389669,0.1969644357133883,0.8734570654371394,success
control,demonstrator,Basic cell groups and regions,0.00679585779976594,0.004657686646741769,1.4590629029369986,0.1445477954269586,0.8039811687251274,success
control,demonstrator,Basolateral amygdalar nucleus,0.06146270012706641,0.34738964437055003,0.1769272663220381,0.8595655210483737,0.9979519911483261,success
control,demonstrator,"Basolateral amygdalar nucleus, anterior part",0.09962490035719024,0.3461681080128894,0.2877934103435108,0.7735048818556751,0.9979519911483261,success
control,demonstrator,"Basolateral amygdalar nucleus, posterior part",0.14019459089502043,0.31204598367444847,0.44927542166760503,0.6532329857665857,0.9979519911483261,success
control,demonstrator,"Basolateral amygdalar nucleus, ventral part",-0.23986080607863422,0.4607877761834961,-0.5205450718881836,0.602683722003674,0.9979519911483261,success
control,demonstrator,Basomedial amygdalar nucleus,0.08703779483539989,0.4531878826757866,0.19205675650791235,0.8476977475761085,0.9979519911483261,success
control,demonstrator,"Basomedial amygdalar nucleus, anterior part",0.023734322002219192,0.4452875785202413,0.05330110954608699,0.9574919961703167,0.9979519911483261,success
control,demonstrator,"Basomedial amygdalar nucleus, posterior part",0.17141201080827237,0.42668323012106946,0.4017313048830979,0.6878817830733508,0.9979519911483261,success
control,demonstrator,Bed nuclei of the stria terminalis,0.3650653885185883,0.3153571828181302,1.157625094365221,0.24701706397723722,0.9007985199454351,success
control,demonstrator,Bed nucleus of the accessory olfactory tract,-0.3095574768630674,0.6636548315446439,-0.46644349163039817,0.6408980867771372,0.9979519911483261,success
control,demonstrator,Bed nucleus of the anterior commissure,0.5095568964133221,0.3906755047074715,1.3042970195811643,0.19213233112309525,0.8734570654371394,success
control,demonstrator,Brain stem,-0.0650981343619857,0.07498081391920686,-0.8681972221871328,0.38528637467261717,0.9979519911483261,success
control,demonstrator,Caudoputamen,-0.14227021233416823,0.1111614325780645,-1.279852274612035,0.2005970950807079,0.8734570654371394,success
control,demonstrator,Central amygdalar nucleus,0.33211336914808953,0.3171926034846987,1.0470400806937814,0.2950810928520985,0.9527618337004197,success
control,demonstrator,"Central amygdalar nucleus, capsular part",0.5081514131233472,0.2928245457183468,1.7353443232594048,0.08267983542820963,0.6848047238727797,success
control,demonstrator,"Central amygdalar nucleus, lateral part",0.3280673795797058,0.3268169667220593,1.0038260340954388,0.31546247346744183,0.9677179991997528,success
control,demonstrator,"Central amygdalar nucleus, medial part",0.21377458439780525,0.31038614522045604,0.6887375215990034,0.49098845938781654,0.9979519911483261,success
control,demonstrator,Central lateral nucleus of the thalamus,-0.8951356406094159,0.3233451192659842,-2.7683598337325632,0.005633921393068088,0.22594990007988858,success
control,demonstrator,Central linear nucleus raphe,0.6144244070446857,0.5277113857098854,1.1643190268069592,0.24429474864187484,0.9007985199454351,success
control,demonstrator,Central lobule,-0.4748845017064592,0.16656713458251934,-2.85100961181028,0.004358065205937878,0.2213897124616442,success
control,demonstrator,Central medial nucleus of the thalamus,-0.24943993079829907,0.3534591225594669,-0.7057108301295368,0.4803679845460195,0.9979519911483261,success
control,demonstrator,Cerebellar cortex,-0.17182519881210076,0.10103455905607114,-1.700657680078981,0.08900728624742872,0.7064953345889655,success
control,demonstrator,Cerebellar nuclei,-0.0011757217534224523,0.18934649948398657,-0.006209366197033315,0.9950456744157213,0.998781456512494,success
control,demonstrator,Cerebellum,-0.1617472613413889,0.09788558631748044,-1.6524114267118,0.09845070770506839,0.7159511412546149,success
control,demonstrator,Cerebral cortex,0.030290358473891686,0.02217727394081641,1.3658287558122038,0.17199271846825104,0.8517488622689159,success
control,demonstrator,Cerebral nuclei,-0.02160632538485847,0.06427599873582895,-0.3361491973646237,0.7367583605796683,0.9979519911483261,success
control,demonstrator,Cerebrum,0.0235405085137581,0.011785013051359169,1.9974953282757006,0.045771401451192684,0.5437214357055993,success
control,demonstrator,Claustrum,0.12720455837748718,0.2155319434501325,0.5901888895968612,0.555064019991691,0.9979519911483261,success
control,demonstrator,Cochlear nuclei,0.10418797669204848,0.34252939931009224,0.30417236272827775,0.7609965792337544,0.9979519911483261,success
control,demonstrator,Copula pyramidis,-0.2791371375530005,0.17901573666321838,-1.559288265691078,0.118928167784348,0.7679937614548574,success
control,demonstrator,Cortical amygdalar area,-0.0727250541720712,0.5174689719289494,-0.14053993208709073,0.8882334043101681,0.9979519911483261,success
control,demonstrator,"Cortical amygdalar area, anterior part",-0.24459999962989215,0.5594673112333552,-0.4372015928699521,0.6619651546592442,0.9979519911483261,success
control,demonstrator,"Cortical amygdalar area, posterior part",-0.017608694364298794,0.5038280113977499,-0.034949812169926195,0.9721197604848731,0.9979519911483261,success
control,demonstrator,"Cortical amygdalar area, posterior part, lateral zone",-0.05576322403113192,0.4845822638614595,-0.11507483494500007,0.9083858061799559,0.9979519911483261,success
control,demonstrator,"Cortical amygdalar area, posterior part, medial zone",0.01084835957131757,0.5031461843168169,0.02156104907373533,0.9827981046391976,0.9979519911483261,success
control,demonstrator,Cortical plate,0.026438541484347922,0.020307463095740757,1.3019125707480952,0.19294627469247239,0.8734570654371394,success
control,demonstrator,Cortical subplate,0.1251086662431834,0.25515996385816814,0.49031464165250327,0.6239112677830421,0.9979519911483261,success
control,demonstrator,Crus 1,-0.012959003024515024,0.11045512903801566,-0.1173236873414442,0.9066035548710867,0.9979519911483261,success
control,demonstrator,Crus 2,-0.15618168663675558,0.1560515595435664,-1.0008338724301749,0.3169071306834279,0.9677179991997528,success
control,demonstrator,Culmen,-0.08680000866746157,0.1077114427799199,-0.8058568934483092,0.420325368860634,0.9979519911483261,success
control,demonstrator,Cuneate nucleus,0.6504737360728984,0.4201377851464907,1.5482390755358881,0.12156474668314488,0.7751173082798363,success
control,demonstrator,Cuneiform nucleus,0.02509869004685347,0.27709139363309737,0.09057910358662088,0.9278270365864931,0.9979519911483261,success
control,demonstrator,Declive (VI),0.0658580737420178,0.14689699400466405,0.44832826014075394,0.6539163081211493,0.9979519911483261,success
control,demonstrator,Dentate gyrus,-0.11401724937276637,0.1015288189637758,-1.123003798689378,0.261435881124776,0.9096536137766179,success
control,demonstrator,"Dentate gyrus, granule cell layer",-0.07731583559873643,0.10610901855162516,-0.7286452806188195,0.466218672697136,0.9979519911483261,success
control,demonstrator,"Dentate gyrus, molecular layer",-0.11319504110478688,0.1443858858798969,-0.7839758049408293,0.4330543074190817,0.9979519911483261,success
control,demonstrator,"Dentate gyrus, polymorph layer",-0.22420653510386307,0.1417713221803038,-1.581466065603301,0.1137715120522653,0.7473611395157427,success
control,demonstrator,Dentate nucleus,0.5779508530186762,0.3602790973345914,1.6041753665268372,0.10867540293243284,0.7264092722325775,success
control,demonstrator,Diagonal band nucleus,-0.03884647969162452,0.29906560990864867,-0.12989283422955386,0.896651213714124,0.9979519911483261,success
control,demonstrator,Dorsal auditory area,0.06973179511853425,0.08709738240149796,0.8006187235006382,0.42335240795125206,0.9979519911483261,success
control,demonstrator,"Dorsal auditory area, layer 1",0.16247631596098755,0.20547869158418053,0.7907209974345405,0.4291068203067625,0.9979519911483261,success
control,demonstrator,"Dorsal auditory area, layer 2/3",-0.031314826871005785,0.10975244585640252,-0.28532236003175143,0.775397183691787,0.9979519911483261,success
control,demonstrator,"Dorsal auditory area, layer 4",-0.0315624023985998,0.11680411616194772,-0.2702165252022356,0.7869936801533018,0.9979519911483261,success
control,demonstrator,"Dorsal auditory area, layer 5",0.10584772255030662,0.11953181795904834,0.8855192228948623,0.3758766565566186,0.9979519911483261,success
control,demonstrator,"Dorsal auditory area, layer 6a",0.1641450978674661,0.09814191881746624,1.672527904949147,0.0944202699922222,0.7159511412546149,success
control,demonstrator,"Dorsal auditory area, layer 6b",0.22983899806540062,0.14995814626077628,1.5326876451627511,0.12535283473706138,0.7817942714959967,success
control,demonstrator,Dorsal cochlear nucleus,0.31558763464169215,0.3480745381135505,0.9066668201359207,0.3645830144970409,0.9979519911483261,success
control,demonstrator,Dorsal column nuclei,0.513604701935095,0.43841000015354886,1.171516848966059,0.2413910893082324,0.9007985199454351,success
control,demonstrator,Dorsal motor nucleus of the vagus nerve,0.5600893224770339,0.39667173761053615,1.4119718381019268,0.15795825347484105,0.8310809180922476,success
control,demonstrator,Dorsal nucleus raphe,-0.4036732385006294,0.30407824277307227,-1.3275308184475498,0.18433315231245317,0.8733176593454869,success
control,demonstrator,Dorsal part of the lateral geniculate complex,-0.7662632536199794,0.3001732178027846,-2.5527369138022777,0.010688019367291194,0.3393446149114954,success
control,demonstrator,"Dorsal part of the lateral geniculate complex, shell",-0.7662632536199794,0.3001732178027846,-2.5527369138022777,0.010688019367291194,0.3393446149114954,success
control,demonstrator,Dorsal peduncular area,0.14651092861113887,0.09188339168476431,1.5945311326098193,0.11081712346198373,0.7342838963307096,success
control,demonstrator,Dorsal premammillary nucleus,-0.0021535875147590065,0.6316418355118576,-0.0034095074038498797,0.9972796119531604,0.998781456512494,success
control,demonstrator,Dorsal tegmental nucleus,0.010920452065584207,0.39739815603273115,0.02747987603818866,0.9780769903810924,0.9979519911483261,success
control,demonstrator,Dorsal terminal nucleus of the accessory optic tract,0.03271626802849473,0.37707374418801304,0.08676358015577464,0.930859437240248,0.9979519911483261,success
control,demonstrator,Dorsomedial nucleus of the hypothalamus,-0.21959885544692131,0.4671001004324047,-0.47013232333633387,0.6382604820113804,0.9979519911483261,success
control,demonstrator,Ectorhinal area,0.17323533743264385,0.11204224558158285,1.5461608836329832,0.1220657178393443,0.7751173082798363,success
control,demonstrator,Ectorhinal area/Layer 1,0.4862830390259918,0.41752462801193074,1.164681090410064,0.24414810603927095,0.9007985199454351,success
