control,treatment,region,Estimate,Std. Error,z value,Pr(>|z|),fdr_adj_pval,status
control,observer,"Posterolateral visual area, layer 2/3",0.12874057327056185,0.40049302100550027,0.3214552227335661,0.7478654400780567,0.9988677083573988,success
control,observer,"Posterolateral visual area, layer 4",0.23821945176504047,0.40090782192158847,0.5942000598123341,0.5523783127790607,0.9988677083573988,success
control,observer,"Posterolateral visual area, layer 5",0.19727277768995996,0.40044781951583547,0.49263042043398847,0.6222737494386482,0.9988677083573988,success
control,observer,"Posterolateral visual area, layer 6a",0.23995647140419846,0.4005673282191324,0.5990415455773993,0.5491451802932872,0.9988677083573988,success
control,observer,"Posterolateral visual area, layer 6b",0.15497454228412813,0.4037355475714349,0.3838516157825011,0.7010884292114943,0.9988677083573988,success
control,observer,Postpiriform transition area,0.24753339229066987,0.4004138777819002,0.6181938389895113,0.536447570809155,0.9988677083573988,success
control,observer,Postsubiculum,-0.12354124643601075,0.4003845349720831,-0.3085564891876373,0.7576589233285453,0.9988677083573988,success
control,observer,Precommissural nucleus,-1.1828275155674477,0.4010625260198875,-2.9492346924199913,0.0031856195902767353,0.20255231228176243,success
control,observer,Prelimbic area,0.07820905249201926,0.40034291557695134,0.19535515541547385,0.8451149209684697,0.9988677083573988,success
control,observer,"Prelimbic area, layer 1",-0.24770215846675808,0.40052751607406456,-0.6184398038234996,0.5362854666033048,0.9988677083573988,success
control,observer,"Prelimbic area, layer 2/3",-0.03540832549985775,0.40044425870264083,-0.08842260746745036,0.9295407935086536,0.9988677083573988,success
control,observer,"Prelimbic area, layer 5",0.14815959592772562,0.4003716056059958,0.370055203349083,0.7113413589891417,0.9988677083573988,success
control,observer,"Prelimbic area, layer 6a",0.17084885063820976,0.4004081386228022,0.4266867582308437,0.6696074966352914,0.9988677083573988,success
control,observer,"Prelimbic area, layer 6b",0.2093983226289196,0.40304508209076156,0.5195406963972464,0.6033837410483176,0.9988677083573988,success
control,observer,Preparasubthalamic nucleus,-0.008427344999536384,0.4115842969499695,-0.020475380285367828,0.9836641516451511,0.9988677083573988,success
control,observer,Presubiculum,-0.22655221631038214,0.40039238746821587,-0.5658254837034493,0.5715124210460423,0.9988677083573988,success
control,observer,Pretectal region,-0.46811852564299133,0.40043815760525386,-1.1690157812194706,0.24239727320896076,0.9988677083573988,success
control,observer,Primary auditory area,0.007250408514644147,0.40033805192070826,0.018110715381310236,0.9855505297160623,0.9988677083573988,success
control,observer,"Primary auditory area, layer 1",0.056275714921865325,0.4005379646388145,0.14050032678578173,0.8882646943138277,0.9988677083573988,success
control,observer,"Primary auditory area, layer 2/3",0.06426363422799342,0.40039562738031215,0.16050033974759967,0.8724869540160799,0.9988677083573988,success
control,observer,"Primary auditory area, layer 4",-0.06053999461934649,0.4004595372067038,-0.15117630870181467,0.8798366384057169,0.9988677083573988,success
control,observer,"Primary auditory area, layer 5",-0.06422726683218907,0.400370918039389,-0.16041941094700168,0.8725506999069135,0.9988677083573988,success
control,observer,"Primary auditory area, layer 6a",0.11665430980475312,0.4004167544372389,0.2913322395030737,0.770797232719296,0.9988677083573988,success
control,observer,"Primary auditory area, layer 6b",-0.17297406035911875,0.4010996661370618,-0.4312495745135098,0.6662869110968925,0.9988677083573988,success
control,observer,Primary motor area,0.02682626860793561,0.40032599257144236,0.06701105875144538,0.9465728993804532,0.9988677083573988,success
control,observer,"Primary motor area, Layer 1",-0.013008819969837142,0.4003915573789507,-0.03249024543623166,0.9740810949386313,0.9988677083573988,success
control,observer,"Primary motor area, Layer 2/3",-0.08161524306291007,0.4003384111853915,-0.20386563163212215,0.838458503009712,0.9988677083573988,success
control,observer,"Primary motor area, Layer 5",0.12159182461665216,0.40033741599292494,0.3037233587449668,0.7613386604721173,0.9988677083573988,success
control,observer,"Primary motor area, Layer 6a",0.046801675568048345,0.40034149475196557,0.11690438333664278,0.9069358245738272,0.9988677083573988,success
control,observer,"Primary motor area, Layer 6b",0.03186003823017406,0.40073544075600726,0.07950391951874414,0.9366318141585552,0.9988677083573988,success
control,observer,Primary somatosensory area,0.04567114627777344,0.40032262013964887,0.11408584971251806,0.9091697392755497,0.9988677083573988,success
control,observer,"Primary somatosensory area, barrel field",0.11951679444037157,0.4003260924480978,0.29854859999131056,0.76528448885073,0.9988677083573988,success
control,observer,"Primary somatosensory area, barrel field, layer 1",0.08025429815190327,0.40037375251389623,0.20044845009943002,0.8411298705914123,0.9988677083573988,success
control,observer,"Primary somatosensory area, barrel field, layer 2/3",0.04856823498074451,0.40033966055865305,0.12131757046746275,0.9034395035878667,0.9988677083573988,success
control,observer,"Primary somatosensory area, barrel field, layer 4",0.14068134051359943,0.4003492388497275,0.35139654796847175,0.7252908718062524,0.9988677083573988,success
control,observer,"Primary somatosensory area, barrel field, layer 5",0.17009637330577781,0.40034989991680364,0.42486927895105103,0.6709319709062754,0.9988677083573988,success
control,observer,"Primary somatosensory area, barrel field, layer 6a",0.19225921550922806,0.40035022242465595,0.48022757261090404,0.6310655829401067,0.9988677083573988,success
control,observer,"Primary somatosensory area, barrel field, layer 6b",-0.09622247620025111,0.4007427555492696,-0.24011033229625275,0.8102447244745966,0.9988677083573988,success
control,observer,"Primary somatosensory area, lower limb",0.09879506490361419,0.40035007008627904,0.24677169378869587,0.8050849181924851,0.9988677083573988,success
control,observer,"Primary somatosensory area, lower limb, layer 1",-0.17506831139690338,0.4005901107149174,-0.4370260441139344,0.6620924603512073,0.9988677083573988,success
control,observer,"Primary somatosensory area, lower limb, layer 2/3",-0.0060815546425667805,0.4004105478248423,-0.015188297799854983,0.9878819575896145,0.9988677083573988,success
control,observer,"Primary somatosensory area, lower limb, layer 4",0.21032256156818036,0.40060447881094485,0.5250130058267191,0.5995741497528473,0.9988677083573988,success
control,observer,"Primary somatosensory area, lower limb, layer 5",0.22098085569772175,0.40044507909216065,0.5518381102315006,0.5810592741317471,0.9988677083573988,success
control,observer,"Primary somatosensory area, lower limb, layer 6a",0.22331193128501411,0.4004684027897729,0.5576268432899122,0.5770992224640912,0.9988677083573988,success
control,observer,"Primary somatosensory area, lower limb, layer 6b",-0.0614049117857407,0.40262986068307105,-0.1525095820800917,0.8787850334355932,0.9988677083573988,success
control,observer,"Primary somatosensory area, mouth",-0.10525431351950483,0.40033083820712256,-0.2629183252304148,0.7926135315865384,0.9988677083573988,success
control,observer,"Primary somatosensory area, mouth, layer 1",-0.2320155725440999,0.40042381398318666,-0.57942501030631,0.5623024324243303,0.9988677083573988,success
control,observer,"Primary somatosensory area, mouth, layer 2/3",-0.4463303682569089,0.40038517020017755,-1.1147524970361926,0.26495649781754904,0.9988677083573988,success
control,observer,"Primary somatosensory area, mouth, layer 4",-0.3233474238234259,0.4004183748158431,-0.8075239403589733,0.41936468737289323,0.9988677083573988,success
control,observer,"Primary somatosensory area, mouth, layer 5",0.08690233337848366,0.4003647299504063,0.2170579146401042,0.8281632112902432,0.9988677083573988,success
control,observer,"Primary somatosensory area, mouth, layer 6a",0.024899739107505033,0.40034919586906265,0.06219505213056226,0.9504075026914823,0.9988677083573988,success
control,observer,"Primary somatosensory area, mouth, layer 6b",-0.15317801037538725,0.4007899777719944,-0.3821902214893427,0.7023202744296679,0.9988677083573988,success
control,observer,"Primary somatosensory area, nose",-0.10815823888747937,0.40033839815200545,-0.27016703715343465,0.7870317505903335,0.9988677083573988,success
control,observer,"Primary somatosensory area, nose, layer 1",-0.006081445660897497,0.400468302956875,-0.015185835223399405,0.9878839222147676,0.9988677083573988,success
control,observer,"Primary somatosensory area, nose, layer 2/3",-0.3256138264163907,0.4004292784645366,-0.8131618838287026,0.4161252497517539,0.9988677083573988,success
control,observer,"Primary somatosensory area, nose, layer 4",-0.26656197452345776,0.4004477715625205,-0.6656597775119355,0.5056285884076798,0.9988677083573988,success
control,observer,"Primary somatosensory area, nose, layer 5",0.03966753360745858,0.4003972236692855,0.09907045119828957,0.9210823331695286,0.9988677083573988,success
control,observer,"Primary somatosensory area, nose, layer 6a",-0.06243726443163323,0.4003770139777956,-0.15594617635840582,0.8760754470629865,0.9988677083573988,success
control,observer,"Primary somatosensory area, nose, layer 6b",-0.3367175911374515,0.4015893437777938,-0.838462465089121,0.4017710199118103,0.9988677083573988,success
control,observer,"Primary somatosensory area, trunk",0.20731227423994805,0.4003783533020847,0.5177909158428736,0.6046041571010689,0.9988677083573988,success
control,observer,"Primary somatosensory area, trunk, layer 1",0.07746768724824721,0.400751539118202,0.1933060255207106,0.8467193076461775,0.9988677083573988,success
control,observer,"Primary somatosensory area, trunk, layer 2/3",0.15463318910873344,0.40049529797379596,0.38610488035954654,0.6994189955748221,0.9988677083573988,success
control,observer,"Primary somatosensory area, trunk, layer 4",0.2838113547977164,0.40100345348221544,0.7077528942286365,0.47909872371592643,0.9988677083573988,success
control,observer,"Primary somatosensory area, trunk, layer 5",0.24852420304972556,0.4005765774304518,0.6204162126600485,0.5349838012347408,0.9988677083573988,success
control,observer,"Primary somatosensory area, trunk, layer 6a",0.32781838810712005,0.40062643746413545,0.8182644914352831,0.41320617708319296,0.9988677083573988,success
control,observer,"Primary somatosensory area, trunk, layer 6b",0.0702138868516822,0.40211633611558917,0.1746108788564588,0.8613853998246792,0.9988677083573988,success
control,observer,"Primary somatosensory area, upper limb",0.1220884125943103,0.4003349473064054,0.30496566291742494,0.7603923043617475,0.9988677083573988,success
control,observer,"Primary somatosensory area, upper limb, layer 1",0.032398286905325285,0.400477052661891,0.08089923427567283,0.935522088930579,0.9988677083573988,success
control,observer,"Primary somatosensory area, upper limb, layer 2/3",0.07725249021627015,0.40036809938476997,0.19295366023162444,0.8469952597916902,0.9988677083573988,success
control,observer,"Primary somatosensory area, upper limb, layer 4",0.2407508684435693,0.40042314942558077,0.6012411340076961,0.5476793908444839,0.9988677083573988,success
control,observer,"Primary somatosensory area, upper limb, layer 5",0.2028309849854582,0.40038314458911173,0.5065922172962876,0.6124409702269162,0.9988677083573988,success
control,observer,"Primary somatosensory area, upper limb, layer 6a",0.07089593239601298,0.4003879532313456,0.17706809564035275,0.8594549019000154,0.9988677083573988,success
control,observer,"Primary somatosensory area, upper limb, layer 6b",-0.1409137164244704,0.40162560389520596,-0.3508583991105265,0.7256945825315337,0.9988677083573988,success
control,observer,Primary visual area,0.11935186815897772,0.4003248197990408,0.29813756793518625,0.7655981695383094,0.9988677083573988,success
control,observer,"Primary visual area, layer 1",-0.030883434522226572,0.40035656859945745,-0.0771398222096472,0.9385123138216671,0.9988677083573988,success
control,observer,"Primary visual area, layer 2/3",0.18172278602345113,0.4003311430374297,0.45393117468870164,0.6498783646849777,0.9988677083573988,success
control,observer,"Primary visual area, layer 4",0.05382823700629953,0.4003538100147187,0.13445166665035754,0.8930454283998726,0.9988677083573988,success
control,observer,"Primary visual area, layer 5",0.019438177655779095,0.4003477632492791,0.04855323156551717,0.9612753417776091,0.9988677083573988,success
control,observer,"Primary visual area, layer 6a",0.2480008701799863,0.40034927771230505,0.6194612654158507,0.5356125317310578,0.9988677083573988,success
control,observer,"Primary visual area, layer 6b",-0.07030177635373454,0.4006233435270426,-0.17548097855408437,0.8607017157866081,0.9988677083573988,success
control,observer,Principal sensory nucleus of the trigeminal,0.17810965198434578,0.4010801214361386,0.44407499266379136,0.6569883658394503,0.9988677083573988,success
control,observer,Prosubiculum,-0.21317565838122435,0.40037387559672827,-0.5324414787640713,0.5944202634423241,0.9988677083573988,success
control,observer,"Prosubiculum, ventral part",-0.21317565838122435,0.40037387559672827,-0.5324414787640713,0.5944202634423241,0.9988677083573988,success
control,observer,"Prosubiculum, ventral part, molecular layer",-0.21317565838122435,0.40037387559672827,-0.5324414787640713,0.5944202634423241,0.9988677083573988,success
control,observer,Pyramus (VIII),-0.3931044278477771,0.4004655103685417,-0.9816186854293886,0.32628773855900806,0.9988677083573988,success
control,observer,Red nucleus,0.10441661005181517,0.4008103508251037,0.2605137562861446,0.7944675055698083,0.9988677083573988,success
control,observer,Reticular nucleus of the thalamus,-0.08035569504856092,0.4004927187818882,-0.200642087309266,0.8409784462960624,0.9988677083573988,success
control,observer,Retrochiasmatic area,1.230210177397422,0.411883709645501,2.9867900783360333,0.0028192323498828034,0.20255231228176243,success
control,observer,Retrohippocampal region,-0.02752981393354159,0.4003241727628134,-0.06876880240217877,0.9451736513547635,0.9988677083573988,success
control,observer,Retrosplenial area,0.15694840598822227,0.400327042745691,0.3920504718136772,0.695020921691693,0.9988677083573988,success
control,observer,"Retrosplenial area, dorsal part",0.17143888347591404,0.4003371154095756,0.4282362960539367,0.6684790933689415,0.9988677083573988,success
control,observer,"Retrosplenial area, dorsal part, layer 1",0.04420102820074672,0.4004268738687192,0.1103847695677841,0.9121042314359548,0.9988677083573988,success
control,observer,"Retrosplenial area, dorsal part, layer 2/3",0.20089819374922155,0.40036547400499534,0.5017870091033748,0.6158173522089962,0.9988677083573988,success
control,observer,"Retrosplenial area, dorsal part, layer 5",0.18334730558411647,0.40038182202529315,0.45793114346868113,0.6470019113209122,0.9988677083573988,success
control,observer,"Retrosplenial area, dorsal part, layer 6a",0.20262813140294564,0.40040714388561494,0.5060552352703047,0.6128178745624331,0.9988677083573988,success
control,observer,"Retrosplenial area, dorsal part, layer 6b",0.10246704684192309,0.40310210639961563,0.25419625751184316,0.7993439417446058,0.9988677083573988,success
control,observer,"Retrosplenial area, lateral agranular part",0.12850464739073236,0.4003408890463727,0.3209880651882333,0.748219435338291,0.9988677083573988,success
control,observer,"Retrosplenial area, lateral agranular part, layer 1",0.11659578829552211,0.4004560413101639,0.2911575210953443,0.770930849042764,0.9988677083573988,success
control,observer,"Retrosplenial area, lateral agranular part, layer 2/3",0.12113357772773609,0.4003721862592568,0.3025524296767641,0.7622309717983182,0.9988677083573988,success
control,observer,"Retrosplenial area, lateral agranular part, layer 5",0.04391145575406507,0.4003980622089235,0.1096695011754391,0.9126714890164764,0.9988677083573988,success
control,observer,"Retrosplenial area, lateral agranular part, layer 6a",0.27622154285962397,0.4004369088629594,0.6898004073699276,0.4903197124739874,0.9988677083573988,success
control,observer,"Retrosplenial area, lateral agranular part, layer 6b",0.17609942454181196,0.40205935577260465,0.4379935997345866,0.6613909230259036,0.9988677083573988,success
control,observer,"Retrosplenial area, ventral part",0.16935108229152626,0.40034439996145627,0.42301349115369363,0.6722854179111593,0.9988677083573988,success
control,observer,"Retrosplenial area, ventral part, layer 1",0.16321456574945095,0.40044434028492715,0.40758364978593353,0.6835793700393673,0.9988677083573988,success
control,observer,"Retrosplenial area, ventral part, layer 2/3",0.11192829816117982,0.40040302551855045,0.27953909193424475,0.7798311421628484,0.9988677083573988,success
control,observer,"Retrosplenial area, ventral part, layer 5",0.2311610613545136,0.4003837062617045,0.5773488224903408,0.5637038387442097,0.9988677083573988,success
control,observer,"Retrosplenial area, ventral part, layer 6a",0.12002387605885077,0.4005080333100562,0.29967907276889355,0.7644219628736875,0.9988677083573988,success
control,observer,"Retrosplenial area, ventral part, layer 6b",0.23405318090431715,0.40335935727403865,0.5802597031244859,0.5617394976185638,0.9988677083573988,success
control,observer,Rhomboid nucleus,-0.03470339955768026,0.40290490715815913,-0.0861329781323749,0.9313607082709343,0.9988677083573988,success
control,observer,Rostral linear nucleus raphe,-0.4381617357324027,0.40619623600903976,-1.0786947216385618,0.2807238394868896,0.9988677083573988,success
control,observer,"Rostrolateral area, layer 6b",0.26931754333234026,0.4003517316789467,0.6727023315295999,0.5011366840034184,0.9988677083573988,success
control,observer,Rostrolateral visual area,0.26931754333234026,0.4003517316789467,0.6727023315295999,0.5011366840034184,0.9988677083573988,success
control,observer,Secondary motor area,0.009797508619388835,0.40032486898205527,0.024473894525468547,0.9804746066272688,0.9988677083573988,success
control,observer,"Secondary motor area, layer 1",-0.18902424671151372,0.4003629205120043,-0.47213225058349556,0.6368323939848253,0.9988677083573988,success
control,observer,"Secondary motor area, layer 2/3",-0.02809172052002048,0.4003341706640824,-0.07017067884418002,0.9440578116740683,0.9988677083573988,success
control,observer,"Secondary motor area, layer 5",0.03197791925708958,0.40033277115589816,0.07987834511963222,0.9363340128769041,0.9988677083573988,success
control,observer,"Secondary motor area, layer 6a",0.13052022666084664,0.40034278728284134,0.3260211768686977,0.7444083329060172,0.9988677083573988,success
control,observer,"Secondary motor area, layer 6b",0.1731676179150096,0.40119279595564633,0.43163192275803985,0.6660089531281124,0.9988677083573988,success
control,observer,Septofimbrial nucleus,-0.9182888437359676,0.4008318474577935,-2.290957790804437,0.02196585501985636,0.7521096104309244,success
control,observer,Septohippocampal nucleus,0.06534199237800367,0.40495822331309633,0.16135489691608026,0.8718138881651507,0.9988677083573988,success
control,observer,Simple lobule,-0.24908878100222892,0.4003804906376231,-0.6221301657469482,0.5338562808930409,0.9988677083573988,success
control,observer,Somatomotor areas,0.01736724702915146,0.4003228763387046,0.04338309913235487,0.9653961499551674,0.9988677083573988,success
control,observer,Somatosensory areas,0.012807664887728217,0.400321946213222,0.03199341182485788,0.9744773048117155,0.9988677083573988,success
control,observer,"Spinal nucleus of the trigeminal, caudal part",0.13858744219742605,0.4004224591193486,0.34610306949870445,0.7292652567013951,0.9988677083573988,success
control,observer,"Spinal nucleus of the trigeminal, interpolar part",-0.04045663692735097,0.4004571668161483,-0.10102612783535173,0.9195297192675593,0.9988677083573988,success
control,observer,"Spinal nucleus of the trigeminal, oral part",0.13295242174951888,0.40088638766030776,0.33164613676575244,0.7401564772895186,0.9988677083573988,success
control,observer,Spinal vestibular nucleus,0.4057756299709558,0.40068331294427867,1.0127090818663198,0.3111991386149232,0.9988677083573988,success
control,observer,Striatum,0.004026101891480774,0.4003223356614293,0.01005715028323034,0.9919756903350655,0.9988677083573988,success
control,observer,Striatum dorsal region,-0.06416695694999185,0.40032351278395434,-0.16028775453072455,0.8726544046272179,0.9988677083573988,success
control,observer,Striatum ventral region,0.2066270511599179,0.40033174500133717,0.5161395611013254,0.6057569389746014,0.9988677083573988,success
control,observer,Striatum-like amygdalar nuclei,0.002456616934887368,0.40035520211882925,0.0061360934537281735,0.99510413649253,0.9988677083573988,success
control,observer,Subceruleus nucleus,-0.1843232521324429,0.40991298294321377,-0.4496643429270881,0.6529524857006219,0.9988677083573988,success
control,observer,Subfornical organ,-2.1223705747525896,0.41306477630749855,-5.138105925479905,2.7752144417934637e-07,0.00014658270315812943,success
control,observer,Subgeniculate nucleus,-0.3827445273138329,0.4067129663817133,-0.9410679249272195,0.3466700514588642,0.9988677083573988,success
control,observer,Subiculum,-0.06432177203027298,0.40034997758560853,-0.16066385820271162,0.8723581565422592,0.9988677083573988,success
control,observer,Sublaterodorsal nucleus,0.11717756922715766,0.405126599398621,0.2892369185363259,0.772400081700609,0.9988677083573988,success
control,observer,Submedial nucleus of the thalamus,0.11063548831075509,0.4010412365077183,0.2758706044150795,0.7826474523826537,0.9988677083573988,success
control,observer,Subparafascicular area,-0.35650268214208697,0.4019490312841881,-0.8869350449809409,0.3751138724912101,0.9988677083573988,success
control,observer,Subparafascicular nucleus,0.34248255207745315,0.40099893535492365,0.8540734697320886,0.393064282681316,0.9988677083573988,success
control,observer,"Subparafascicular nucleus, magnocellular part",0.15351643131418946,0.401943219099439,0.38193561682206206,0.7025091209504344,0.9988677083573988,success
control,observer,"Subparafascicular nucleus, parvicellular part",0.4747665454360054,0.4014968512491394,1.1824913295307518,0.23701080384331585,0.9988677083573988,success
control,observer,Subparaventricular zone,0.04582120628450791,0.4012523958021786,0.11419547089034258,0.9090828421298554,0.9988677083573988,success
control,observer,Substantia innominata,0.017424411381608832,0.4003902592884622,0.04351856963896659,0.9652881621168801,0.9988677083573988,success
control,observer,"Substantia nigra, compact part",-0.03323165141856439,0.4031648084977462,-0.08242696465098383,0.9343071943123362,0.9988677083573988,success
control,observer,"Substantia nigra, reticular part",-0.6463002512261695,0.40071365785383584,-1.6128730293039168,0.10677209584330075,0.9988677083573988,success
control,observer,Subthalamic nucleus,0.19052978083480862,0.40200198629891865,0.47395233687511046,0.6355338963283517,0.9988677083573988,success
control,observer,Superior central nucleus raphe,-0.2889465794647213,0.4008789248186588,-0.7207826642306749,0.471043243018739,0.9988677083573988,success
control,observer,"Superior colliculus, motor related",-0.06466779535678639,0.4003407788146482,-0.16153187179247264,0.8716745108930539,0.9988677083573988,success
control,observer,"Superior colliculus, motor related, deep gray layer",0.06222245463861936,0.4004166490833984,0.15539427439157188,0.876510497712349,0.9988677083573988,success
control,observer,"Superior colliculus, motor related, deep white layer",0.21482801073344152,0.40066040374639394,0.5361847807387057,0.5918308507954785,0.9988677083573988,success
control,observer,"Superior colliculus, motor related, intermediate gray layer",-0.1479748234067093,0.40038306436167215,-0.3695831232088313,0.7116931278421886,0.9988677083573988,success
control,observer,"Superior colliculus, motor related, intermediate white layer",-0.10727077827529612,0.40037135630827086,-0.26792820361679837,0.788754583765009,0.9988677083573988,success
control,observer,"Superior colliculus, optic layer",-0.10620099724811,0.400512805759422,-0.26516255091204816,0.7908842426072407,0.9988677083573988,success
control,observer,"Superior colliculus, sensory related",0.0703344285236749,0.400369606542134,0.17567374589477752,0.8605502622462109,0.9988677083573988,success
control,observer,"Superior colliculus, superficial gray layer",0.12556056399293405,0.4004071722075007,0.313582205085641,0.7538383765868316,0.9988677083573988,success
control,observer,"Superior colliculus, zonal layer",0.14735021677133106,0.4006024138474185,0.36782158988051883,0.7130062694772212,0.9988677083573988,success
control,observer,Superior olivary complex,-0.5001911539523696,0.40171457222256773,-1.2451406758409587,0.2130800445977351,0.9988677083573988,success
control,observer,"Superior olivary complex, lateral part",-0.8476531286212016,0.4031813908739215,-2.1024113409199243,0.035517258600950036,0.8741828487911251,success
control,observer,"Superior olivary complex, medial part",-0.24690655630955277,0.4125864307152185,-0.5984359589372348,0.5495490782372965,0.9988677083573988,success
control,observer,"Superior olivary complex, periolivary region",-0.09312378697162399,0.4040789947379659,-0.23045936112569326,0.8177348387276695,0.9988677083573988,success
control,observer,Superior vestibular nucleus,0.16138653674103604,0.4014808650470755,0.40197815336009285,0.687700104375865,0.9988677083573988,success
control,observer,Supplemental somatosensory area,-0.06380003827974251,0.4003255759378927,-0.1593703777987959,0.873377075697019,0.9988677083573988,success
control,observer,"Supplemental somatosensory area, layer 1",0.023234492786910838,0.4003849455959766,0.05803038561383991,0.9537244250819904,0.9988677083573988,success
control,observer,"Supplemental somatosensory area, layer 2/3",-0.022735137530634407,0.40034595045851173,-0.05678872860983384,0.9547134927152768,0.9988677083573988,success
control,observer,"Supplemental somatosensory area, layer 4",-0.150148689738054,0.40037013367000057,-0.3750247011726702,0.7076420962258725,0.9988677083573988,success
control,observer,"Supplemental somatosensory area, layer 5",-0.07079246033246588,0.4003388077235682,-0.17683137124529702,0.8596408466553758,0.9988677083573988,success
control,observer,"Supplemental somatosensory area, layer 6a",-0.06569966892816723,0.4003372466057118,-0.16411080778820009,0.8696439137836827,0.9988677083573988,success
control,observer,"Supplemental somatosensory area, layer 6b",-0.23731657399178266,0.4005568560561863,-0.5924666383902668,0.553538154433151,0.9988677083573988,success
control,observer,Suprachiasmatic nucleus,2.0807497537875035,0.4262678915421129,4.881319459131575,1.0537837199094763e-06,0.0002680123260969768,success
control,observer,Suprageniculate nucleus,-0.6254596695507646,0.40112448258600314,-1.559265755903251,0.11893349317717039,0.9988677083573988,success
control,observer,Supragenual nucleus,0.2844537256189754,0.4226366836358714,0.6730455178946334,0.5009183332733944,0.9988677083573988,success
control,observer,Supramammillary nucleus,0.7390119821239248,0.4014349319642396,1.8409259465983818,0.0656324114998427,0.9988677083573988,success
control,observer,Supraoptic nucleus,-0.21252632550514916,0.4059657552534742,-0.5235080120796233,0.6006207769300297,0.9988677083573988,success
control,observer,Supratrigeminal nucleus,0.16602031698102376,0.402032889356974,0.4129520777430988,0.6796417247243095,0.9988677083573988,success
control,observer,Taenia tecta,0.1413476613950262,0.4003615473385459,0.35305004272925977,0.7240509243464994,0.9988677083573988,success
control,observer,"Taenia tecta, dorsal part",0.13301830741254841,0.40037822244540106,0.33223162488735986,0.7397143654770064,0.9988677083573988,success
control,observer,"Taenia tecta, ventral part",0.1618810591627415,0.4004631519490204,0.4042345928080525,0.686040217918088,0.9988677083573988,success
control,observer,Tegmental reticular nucleus,-0.4356385454195319,0.40108821606840894,-1.0861414720427243,0.27741640660002453,0.9988677083573988,success
control,observer,Temporal association areas,0.05573592128082025,0.4003341951766827,0.13922348366025009,0.8892735519403733,0.9988677083573988,success
control,observer,"Temporal association areas, layer 1",-0.013610493172786394,0.4006245628216567,-0.03397318695819778,0.972898532062151,0.9988677083573988,success
control,observer,"Temporal association areas, layer 2/3",0.20148538815797737,0.40038930439840825,0.5032237023931311,0.614807002100139,0.9988677083573988,success
control,observer,"Temporal association areas, layer 4",0.08750016855809131,0.4004580498309044,0.21850021143297965,0.8270393935981966,0.9988677083573988,success
control,observer,"Temporal association areas, layer 5",-0.0028116994951239106,0.40036083313770177,-0.007022913488035537,0.9943965718174868,0.9988677083573988,success
control,observer,"Temporal association areas, layer 6a",0.04627268774594301,0.40036997128088825,0.11557482095349104,0.9079895191213478,0.9988677083573988,success
control,observer,"Temporal association areas, layer 6b",-0.1629805285892966,0.40074879310089256,-0.40669000479875334,0.6842356825159399,0.9988677083573988,success
control,observer,Thalamus,-0.3187033260036118,0.40033118414934993,-0.7960991764376627,0.42597439281817484,0.9988677083573988,success
control,observer,"Thalamus, polymodal association cortex related",-0.388908578665055,0.40033763699937724,-0.9714514517795887,0.3313235176018743,0.9988677083573988,success
control,observer,"Thalamus, sensory-motor cortex related",-0.21809721454616773,0.40035554654982913,-0.544758818569341,0.5859194053583063,0.9988677083573988,success
control,observer,Triangular nucleus of septum,-0.9781579980385408,0.4010611730029837,-2.438924692496383,0.014731037772541537,0.6395862909772715,success
control,observer,Trochlear nucleus,-0.7698063386256648,0.4243204774392108,-1.8142097295692008,0.0696454428111744,0.9988677083573988,success
control,observer,Tuberal nucleus,0.28073746978706837,0.4019586001090579,0.6984238419352136,0.48491217035576883,0.9988677083573988,success
control,observer,Tuberomammillary nucleus,0.5842301275312581,0.4058635602359745,1.4394742094894624,0.15001621200535162,0.9988677083573988,success
control,observer,"Tuberomammillary nucleus, dorsal part",0.20039102105808013,0.41897361887728835,0.4782903076214255,0.6324435939195052,0.9988677083573988,success
control,observer,"Tuberomammillary nucleus, ventral part",0.7294539645289048,0.4082590593595069,1.7867428727075922,0.07397905634188336,0.9988677083573988,success
control,observer,Uvula (IX),-0.3431645913673424,0.4004863123279513,-0.8568697126565735,0.39151689298906167,0.9988677083573988,success
control,observer,Vascular organ of the lamina terminalis,-0.037920505430556146,0.4128546026082818,-0.09184954022793174,0.9268175829728915,0.9988677083573988,success
control,observer,Ventral anterior-lateral complex of the thalamus,0.22174083293290417,0.40082252765286874,0.5532144967783403,0.5801165413857452,0.9988677083573988,success
control,observer,Ventral auditory area,0.26631259371833,0.4003440471133126,0.6652093259249922,0.5059166164018647,0.9988677083573988,success
control,observer,"Ventral auditory area, layer 1",0.4862645648863604,0.40080984831635547,1.2132051318822792,0.22505140256487988,0.9988677083573988,success
control,observer,"Ventral auditory area, layer 2/3",0.39868652642194935,0.4004220459833596,0.9956657742029459,0.31941256490560954,0.9988677083573988,success
control,observer,"Ventral auditory area, layer 4",0.23456742488498772,0.4004857074520632,0.5857073561434515,0.558072189866319,0.9988677083573988,success
control,observer,"Ventral auditory area, layer 5",0.1619150961211552,0.4003864469279577,0.40439704531329673,0.6859207725985823,0.9988677083573988,success
control,observer,"Ventral auditory area, layer 6a",0.2855560438646661,0.40044228025065326,0.7131016327394921,0.4757828692451339,0.9988677083573988,success
control,observer,"Ventral auditory area, layer 6b",0.05133155576225595,0.40145375682250256,0.12786418084250614,0.8982564578597626,0.9988677083573988,success
